Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR)
1,Bandung,High End,No,No,No,No,No,No,Pulsa,95.615,Yes,107.60981,-6.914744,5679.7
3,Bandung,High End,No,Yes,No,No,No,No,Pulsa,103.22000000000001,Yes,107.60981,-6.914744,4551.3
13,Bandung,High End,No,Yes,Yes,No,No,No,Pulsa,105.495,Yes,107.60981,-6.914744,6247.8
4,Bandung,High End,No,No,No,No,No,Yes,Pulsa,109.97999999999999,Yes,107.60981,-6.914744,3207.1
6,Bandung,High End,Yes,No,No,No,No,No,Pulsa,102.765,Yes,107.60981,-6.914744,4241.900000000001
3,Bandung,High End,No,No,No,No,No,No,Debit,96.72000000000001,Yes,107.60981,-6.914744,2670.2000000000003
35,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,128.76500000000001,Yes,107.60981,-6.914744,2696.2000000000003
2,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,58.435,Yes,107.60981,-6.914744,7670.0
1,Bandung,Mid End,No,No,No,No,No,No,Credit,58.11000000000001,Yes,107.60981,-6.914744,4810.0
1,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,59.410000000000004,Yes,107.60981,-6.914744,4642.3
8,Bandung,High End,Yes,No,No,Yes,Yes,Yes,Credit,130.39000000000001,Yes,107.60981,-6.914744,6609.2
7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.025000000000002,Yes,107.60981,-6.914744,5835.7
2,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,124.80000000000001,Yes,107.60981,-6.914744,4408.3
1,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117.715,Yes,107.60981,-6.914744,3415.1
44,Bandung,Mid End,No,Yes,No,No,No,No,Pulsa,39.455000000000005,Yes,107.60981,-6.914744,6277.7
71,Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,140.465,Yes,107.60981,-6.914744,6760.0
1,Bandung,High End,No,No,No,No,No,No,Pulsa,90.87,Yes,107.60981,-6.914744,6977.1
62,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134.875,Yes,107.60981,-6.914744,6567.6
1,Bandung,High End,No,No,No,No,No,Yes,Pulsa,112.58,Yes,107.60981,-6.914744,6796.400000000001
33,Bandung,High End,No,Yes,No,No,No,No,Debit,104.78,Yes,107.60981,-6.914744,4681.3
35,Bandung,High End,No,Yes,No,Yes,No,No,Credit,110.89,Yes,107.60981,-6.914744,3191.5
34,Bandung,High End,No,No,No,No,No,No,Credit,91.0,Yes,107.60981,-6.914744,3013.4
4,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,122.59,Yes,107.60981,-6.914744,7044.7
7,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,123.955,Yes,107.60981,-6.914744,4000.1000000000004
27,Bandung,High End,No,No,No,No,No,No,Pulsa,98.15,Yes,107.60981,-6.914744,3090.1
18,Bandung,High End,No,No,No,Yes,No,Yes,Pulsa,117.13,Yes,107.60981,-6.914744,5538.0
2,Bandung,High End,No,No,No,No,No,No,Pulsa,89.635,Yes,107.60981,-6.914744,6792.5
32,Bandung,High End,Yes,No,No,No,Yes,Yes,Credit,129.415,Yes,107.60981,-6.914744,6533.8
18,Bandung,Mid End,No,No,Yes,No,No,Yes,Pulsa,74.685,Yes,107.60981,-6.914744,3885.7000000000003
12,Bandung,Mid End,No,No,No,No,No,Yes,Credit,69.745,Yes,107.60981,-6.914744,3373.5
8,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,130.78,Yes,107.60981,-6.914744,7677.8
26,Bandung,High End,No,No,No,No,Yes,No,Pulsa,108.875,Yes,107.60981,-6.914744,3125.2000000000003
3,Bandung,High End,Yes,No,No,Yes,Yes,No,Digital Wallet,114.79,Yes,107.60981,-6.914744,5831.8
8,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,119.72999999999999,Yes,107.60981,-6.914744,7360.6
38,Bandung,High End,Yes,Yes,No,No,No,No,Pulsa,103.28500000000001,Yes,107.60981,-6.914744,3126.5
14,Bandung,High End,No,No,No,No,Yes,Yes,Credit,117.58500000000001,Yes,107.60981,-6.914744,6210.1
32,Bandung,High End,No,No,No,No,No,No,Debit,90.675,Yes,107.60981,-6.914744,3062.8
1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.544999999999998,Yes,107.60981,-6.914744,7645.3
12,Bandung,Mid End,No,No,Yes,Yes,No,Yes,Pulsa,56.745,Yes,107.60981,-6.914744,3168.1
5,Bandung,Mid End,No,No,Yes,No,No,Yes,Pulsa,51.35,Yes,107.60981,-6.914744,3721.9
40,Bandung,High End,No,No,No,No,Yes,Yes,Debit,126.23,Yes,107.60981,-6.914744,4028.7000000000003
5,Bandung,High End,No,No,No,No,No,Yes,Pulsa,104.0,Yes,107.60981,-6.914744,5118.1
10,Bandung,High End,Yes,No,No,No,Yes,No,Digital Wallet,110.11000000000001,Yes,107.60981,-6.914744,7391.8
2,Bandung,High End,No,No,No,No,Yes,Yes,Debit,116.415,Yes,107.60981,-6.914744,5006.3
23,Bandung,High End,No,No,No,Yes,Yes,No,Pulsa,117.78,Yes,107.60981,-6.914744,5666.7
23,Bandung,High End,Yes,No,No,No,Yes,No,Debit,117.065,Yes,107.60981,-6.914744,6045.0
49,Bandung,High End,No,Yes,No,No,Yes,Yes,Debit,128.76500000000001,Yes,107.60981,-6.914744,6704.1
2,Bandung,High End,No,No,No,No,No,No,Debit,90.675,Yes,107.60981,-6.914744,7367.1
2,Bandung,Mid End,No,Yes,No,No,No,No,Credit,63.765,Yes,107.60981,-6.914744,3848.0
7,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,127.465,Yes,106.816666,-6.2,3329.3
41,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,148.85,Yes,106.816666,-6.2,3949.4
2,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,105.23500000000001,Yes,106.816666,-6.2,4592.900000000001
13,Jakarta,High End,No,No,Yes,No,No,No,Pulsa,96.59,Yes,106.816666,-6.2,3893.5
11,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,116.61000000000001,Yes,106.816666,-6.2,2862.6
17,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,130.585,Yes,106.816666,-6.2,7160.400000000001
25,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,117.52000000000001,Yes,106.816666,-6.2,7541.3
3,Jakarta,Mid End,No,Yes,Yes,No,No,No,Digital Wallet,72.995,Yes,106.816666,-6.2,3300.7000000000003
4,Jakarta,High End,Yes,No,Yes,Yes,No,Yes,Debit,122.72000000000001,Yes,106.816666,-6.2,5523.7
37,Jakarta,High End,No,No,Yes,No,No,No,Credit,102.635,Yes,106.816666,-6.2,5176.6
19,Jakarta,Mid End,No,No,No,No,Yes,Yes,Credit,58.30500000000001,Yes,106.816666,-6.2,6736.6
39,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137.345,Yes,106.816666,-6.2,6093.1
7,Jakarta,High End,No,No,Yes,No,No,No,Digital Wallet,97.04500000000002,Yes,106.816666,-6.2,4330.3
14,Jakarta,Mid End,Yes,No,No,No,Yes,No,Debit,84.11000000000001,Yes,106.816666,-6.2,5263.7
11,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,135.26500000000001,Yes,106.816666,-6.2,5918.900000000001
1,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,46.214999999999996,Yes,106.816666,-6.2,5145.400000000001
2,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123.69500000000001,Yes,106.816666,-6.2,3138.2000000000003
13,Jakarta,High End,No,No,Yes,No,Yes,Yes,Digital Wallet,125.64500000000001,Yes,106.816666,-6.2,6883.5
3,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,104.52000000000001,Yes,106.816666,-6.2,4984.2
1,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,40.755,Yes,106.816666,-6.2,4686.5
12,Jakarta,High End,No,Yes,No,No,Yes,No,Debit,116.675,Yes,106.816666,-6.2,7372.3
60,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,122.72000000000001,Yes,106.816666,-6.2,6487.0
1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.805000000000003,Yes,106.816666,-6.2,5036.2
6,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,142.87,Yes,106.816666,-6.2,7475.0
15,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,131.755,Yes,106.816666,-6.2,3932.5
21,Jakarta,Mid End,No,No,Yes,No,Yes,No,Debit,78.065,Yes,106.816666,-6.2,6130.8
1,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,78.19500000000001,Yes,106.816666,-6.2,5994.3
7,Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,117.58500000000001,Yes,106.816666,-6.2,6962.8
53,Jakarta,High End,No,Yes,No,No,Yes,Yes,Debit,122.525,Yes,106.816666,-6.2,7038.2
1,Jakarta,High End,No,No,No,No,No,No,Pulsa,97.37,Yes,106.816666,-6.2,3312.4
1,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,104.325,Yes,106.816666,-6.2,3252.6
17,Jakarta,High End,No,No,No,No,No,No,Pulsa,89.7,Yes,106.816666,-6.2,4378.400000000001
11,Jakarta,Mid End,No,No,No,Yes,No,Yes,Pulsa,86.255,Yes,106.816666,-6.2,3718.0
19,Jakarta,High End,No,No,No,No,No,Yes,Debit,111.8,Yes,106.816666,-6.2,6314.1
3,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,104.39,Yes,106.816666,-6.2,4175.6
24,Jakarta,High End,No,Yes,No,No,Yes,No,Credit,117.715,Yes,106.816666,-6.2,7705.1
2,Jakarta,High End,No,No,No,No,No,No,Pulsa,98.67000000000002,Yes,106.816666,-6.2,2731.3
1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59.605000000000004,Yes,106.816666,-6.2,4817.8
16,Jakarta,Mid End,No,No,No,Yes,Yes,Yes,Pulsa,64.935,Yes,106.816666,-6.2,6292.0
34,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,101.79,Yes,106.816666,-6.2,3610.1
3,Jakarta,High End,No,No,No,No,No,No,Pulsa,100.03500000000001,Yes,106.816666,-6.2,5756.400000000001
16,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,124.99500000000002,Yes,106.816666,-6.2,7686.900000000001
1,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58.89,Yes,106.816666,-6.2,5938.400000000001
15,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.22,Yes,106.816666,-6.2,6992.7
11,Jakarta,High End,No,No,No,Yes,Yes,No,Pulsa,117.19500000000001,Yes,106.816666,-6.2,6825.0
1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,58.565,Yes,106.816666,-6.2,5322.2
1,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,98.54,Yes,106.816666,-6.2,5122.0
7,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,103.09,Yes,106.816666,-6.2,4979.0
2,Jakarta,Mid End,No,No,No,Yes,No,No,Pulsa,40.17,Yes,106.816666,-6.2,3718.0
46,Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,123.825,Yes,106.816666,-6.2,4134.0
68,Jakarta,High End,No,Yes,No,No,No,Yes,Debit,116.47999999999999,Yes,106.816666,-6.2,7346.3
59,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,143.19500000000002,Yes,106.816666,-6.2,5981.3
7,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116.35000000000001,Yes,106.816666,-6.2,4000.1000000000004
8,Jakarta,High End,Yes,No,No,No,No,No,Pulsa,97.5,Yes,106.816666,-6.2,3363.1
6,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58.175000000000004,Yes,106.816666,-6.2,2713.1
11,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,57.265,Yes,106.816666,-6.2,4160.0
15,Jakarta,High End,No,No,No,No,No,Yes,Debit,111.28,Yes,106.816666,-6.2,6475.3
70,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.215,Yes,106.816666,-6.2,6289.400000000001
16,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,112.58,Yes,106.816666,-6.2,3260.4
18,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110.76,Yes,106.816666,-6.2,4323.8
34,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,126.94500000000001,Yes,106.816666,-6.2,5172.7
47,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,142.415,Yes,106.816666,-6.2,7621.900000000001
39,Jakarta,High End,No,Yes,Yes,Yes,No,No,Pulsa,116.415,Yes,106.816666,-6.2,5003.7
1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.285,Yes,106.816666,-6.2,7393.1
4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455000000000002,Yes,106.816666,-6.2,5372.900000000001
1,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.025,Yes,106.816666,-6.2,5682.3
59,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,129.35,Yes,106.816666,-6.2,7927.400000000001
1,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,32.76,Yes,106.816666,-6.2,7394.400000000001
2,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,58.5,Yes,106.816666,-6.2,7415.2
1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.195,Yes,106.816666,-6.2,5333.900000000001
66,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,136.5,Yes,106.816666,-6.2,7439.900000000001
3,Jakarta,Mid End,No,No,No,No,Yes,No,Credit,71.11,Yes,106.816666,-6.2,4335.5
14,Jakarta,High End,No,No,Yes,No,No,Yes,Pulsa,113.425,Yes,106.816666,-6.2,6221.8
10,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,103.935,Yes,106.816666,-6.2,7332.0
18,Jakarta,High End,No,No,No,Yes,Yes,No,Pulsa,114.85499999999999,Yes,106.816666,-6.2,7445.1
9,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123.175,Yes,106.816666,-6.2,3760.9
13,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123.565,Yes,106.816666,-6.2,2899.0
4,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,101.98500000000001,Yes,106.816666,-6.2,6562.400000000001
4,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.26,Yes,106.816666,-6.2,6622.2
59,Jakarta,Mid End,No,Yes,No,No,No,Yes,Debit,53.364999999999995,Yes,106.816666,-6.2,5621.2
10,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111.28,Yes,106.816666,-6.2,6689.8
1,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102.96000000000001,Yes,106.816666,-6.2,5671.900000000001
5,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Digital Wallet,91.0,Yes,106.816666,-6.2,3474.9
1,Jakarta,Mid End,No,No,No,No,No,No,Debit,64.935,Yes,106.816666,-6.2,2653.3
22,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.025,Yes,106.816666,-6.2,2806.7000000000003
34,Jakarta,High End,No,Yes,Yes,No,No,Yes,Pulsa,122.525,Yes,106.816666,-6.2,4379.7
41,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,94.9,Yes,106.816666,-6.2,2653.3
64,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,130.065,Yes,106.816666,-6.2,7087.6
4,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,129.74,Yes,106.816666,-6.2,2948.4
18,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,45.5,Yes,106.816666,-6.2,3443.7000000000003
1,Jakarta,High End,No,No,No,No,No,No,Pulsa,98.8,Yes,106.816666,-6.2,3337.1
2,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122.005,Yes,106.816666,-6.2,5450.900000000001
15,Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,109.59,Yes,106.816666,-6.2,5203.900000000001
9,Jakarta,High End,No,No,No,No,No,Yes,Credit,109.72000000000001,Yes,106.816666,-6.2,7468.5
15,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131.43,Yes,106.816666,-6.2,2671.5
1,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,65.58500000000001,Yes,106.816666,-6.2,3806.4
12,Jakarta,High End,No,No,No,Yes,Yes,Yes,Digital Wallet,129.935,Yes,106.816666,-6.2,7277.400000000001
2,Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,118.82000000000001,Yes,106.816666,-6.2,6630.0
5,Jakarta,High End,No,No,Yes,No,No,No,Credit,98.215,Yes,106.816666,-6.2,5236.400000000001
4,Jakarta,High End,No,No,No,Yes,No,No,Credit,105.04,Yes,106.816666,-6.2,7066.8
16,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,130.0,Yes,106.816666,-6.2,4932.2
1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.715000000000003,Yes,106.816666,-6.2,7326.8
5,Jakarta,High End,No,Yes,Yes,No,No,No,Pulsa,110.89,Yes,106.816666,-6.2,2943.2000000000003
4,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.52000000000001,Yes,106.816666,-6.2,5842.2
37,Jakarta,High End,No,No,No,Yes,Yes,Yes,Debit,128.44,Yes,106.816666,-6.2,3985.8
13,Jakarta,High End,No,No,No,No,No,No,Credit,96.72000000000001,Yes,106.816666,-6.2,4793.1
24,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,128.375,Yes,106.816666,-6.2,5220.8
61,Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,137.8,Yes,106.816666,-6.2,5634.2
41,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136.11,Yes,106.816666,-6.2,4310.8
22,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,125.71000000000001,Yes,106.816666,-6.2,5795.400000000001
2,Jakarta,Mid End,No,Yes,No,Yes,No,No,Credit,71.565,Yes,106.816666,-6.2,7611.5
19,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,114.66000000000001,Yes,106.816666,-6.2,7387.900000000001
8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,Yes,106.816666,-6.2,2921.1
15,Jakarta,High End,No,No,No,No,No,No,Pulsa,98.34500000000001,Yes,106.816666,-6.2,2728.7000000000003
1,Jakarta,High End,No,No,No,No,No,No,Pulsa,97.11000000000001,Yes,106.816666,-6.2,4352.400000000001
17,Jakarta,High End,No,No,Yes,No,No,No,Pulsa,99.64500000000001,Yes,106.816666,-6.2,4136.6
1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,33.54,Yes,106.816666,-6.2,5049.2
2,Jakarta,Mid End,Yes,Yes,No,No,No,Yes,Pulsa,55.38,Yes,106.816666,-6.2,6042.400000000001
29,Jakarta,Mid End,Yes,Yes,Yes,No,No,Yes,Debit,89.505,Yes,106.816666,-6.2,7083.7
2,Jakarta,High End,No,No,Yes,Yes,No,Yes,Credit,117.0,Yes,106.816666,-6.2,5072.6
14,Jakarta,High End,No,No,Yes,No,No,No,Pulsa,97.955,Yes,106.816666,-6.2,6493.5
8,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,131.105,Yes,106.816666,-6.2,5003.7
5,Bandung,High End,No,No,No,No,No,No,Pulsa,90.935,Yes,107.60981,-6.914744,3859.7000000000003
63,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,139.75,Yes,107.60981,-6.914744,7987.200000000001
1,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,59.605000000000004,Yes,107.60981,-6.914744,7709.0
53,Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,137.93,Yes,107.60981,-6.914744,5812.3
1,Bandung,High End,No,Yes,No,Yes,Yes,No,Pulsa,119.21000000000001,Yes,107.60981,-6.914744,5614.7
16,Bandung,High End,No,Yes,Yes,No,No,Yes,Credit,124.28,Yes,107.60981,-6.914744,7689.5
1,Bandung,High End,No,No,No,No,No,No,Pulsa,97.435,Yes,107.60981,-6.914744,3368.3
10,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,123.955,Yes,107.60981,-6.914744,6958.900000000001
3,Bandung,Mid End,No,No,No,No,No,No,Pulsa,58.5,Yes,107.60981,-6.914744,5388.5
66,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,129.35,Yes,107.60981,-6.914744,5201.3
17,Bandung,High End,No,No,Yes,Yes,Yes,Yes,Debit,128.18,Yes,107.60981,-6.914744,6708.0
7,Bandung,Mid End,No,No,No,Yes,Yes,No,Digital Wallet,77.35000000000001,Yes,107.60981,-6.914744,6059.3
12,Bandung,High End,No,No,No,No,No,Yes,Pulsa,104.58500000000001,Yes,107.60981,-6.914744,6986.2
42,Bandung,High End,No,No,No,No,Yes,No,Credit,101.33500000000001,Yes,107.60981,-6.914744,7014.8
2,Bandung,High End,No,Yes,No,No,No,No,Pulsa,97.11000000000001,Yes,107.60981,-6.914744,3643.9
1,Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,115.44,Yes,107.60981,-6.914744,4037.8
30,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117.325,Yes,107.60981,-6.914744,7350.2
15,Bandung,Mid End,Yes,No,No,No,No,Yes,Debit,84.04500000000002,Yes,107.60981,-6.914744,6214.0
13,Bandung,High End,No,Yes,No,Yes,No,Yes,Debit,115.765,Yes,107.60981,-6.914744,5019.3
67,Bandung,High End,No,Yes,Yes,No,No,No,Pulsa,113.62,Yes,107.60981,-6.914744,5747.3
23,Bandung,High End,No,Yes,No,No,Yes,Yes,Pulsa,123.175,Yes,107.60981,-6.914744,3562.0
35,Bandung,High End,No,No,No,No,Yes,No,Pulsa,112.385,Yes,107.60981,-6.914744,7636.2
56,Bandung,High End,No,Yes,No,No,Yes,Yes,Pulsa,127.72500000000001,Yes,107.60981,-6.914744,6351.8
9,Bandung,High End,No,No,Yes,No,No,No,Debit,98.47500000000001,Yes,107.60981,-6.914744,6636.5
17,Bandung,High End,Yes,No,Yes,No,No,No,Debit,110.955,Yes,107.60981,-6.914744,4171.7
48,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Credit,137.93,Yes,107.60981,-6.914744,7667.400000000001
17,Bandung,Mid End,No,No,No,No,No,No,Pulsa,58.565,Yes,107.60981,-6.914744,4936.1
34,Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Digital Wallet,142.74,Yes,107.60981,-6.914744,4433.0
42,Bandung,High End,No,No,No,No,Yes,No,Pulsa,110.04500000000002,Yes,107.60981,-6.914744,6332.3
11,Bandung,High End,No,No,No,No,Yes,No,Debit,103.35000000000001,Yes,107.60981,-6.914744,4509.7
1,Bandung,High End,No,No,No,No,No,Yes,Digital Wallet,111.54,Yes,107.60981,-6.914744,3705.0
1,Bandung,High End,No,No,No,No,Yes,No,Pulsa,102.83,Yes,107.60981,-6.914744,6501.3
3,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57.589999999999996,Yes,106.816666,-6.2,6373.900000000001
50,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Credit,137.735,Yes,106.816666,-6.2,7196.8
5,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.675,Yes,106.816666,-6.2,5154.5
51,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123.04500000000002,Yes,106.816666,-6.2,6171.1
46,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,124.865,Yes,106.816666,-6.2,3525.6
1,Jakarta,Mid End,No,No,Yes,No,No,No,Digital Wallet,65.19500000000001,Yes,106.816666,-6.2,4469.400000000001
41,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,147.68,Yes,106.816666,-6.2,6451.900000000001
29,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102.57000000000001,Yes,106.816666,-6.2,4223.7
26,Jakarta,Mid End,No,Yes,No,Yes,No,No,Pulsa,78.065,Yes,106.816666,-6.2,2650.7000000000003
1,Jakarta,Mid End,No,No,No,No,Yes,No,Pulsa,45.11000000000001,Yes,106.816666,-6.2,5818.8
3,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110.89,Yes,106.816666,-6.2,6414.2
66,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,133.185,Yes,106.816666,-6.2,6094.400000000001
21,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Debit,135.72,Yes,106.816666,-6.2,7241.0
1,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,129.675,Yes,106.816666,-6.2,5478.2
4,Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Pulsa,96.72000000000001,Yes,106.816666,-6.2,4722.900000000001
9,Jakarta,High End,Yes,No,No,No,No,No,Credit,96.525,Yes,106.816666,-6.2,7010.900000000001
1,Jakarta,Mid End,No,No,No,No,Yes,No,Pulsa,77.805,Yes,106.816666,-6.2,5222.1
1,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.47999999999999,Yes,106.816666,-6.2,4469.400000000001
9,Jakarta,Mid End,No,No,No,No,Yes,Yes,Pulsa,59.02,Yes,106.816666,-6.2,6536.400000000001
1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.35,Yes,106.816666,-6.2,6774.3
1,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.87,Yes,106.816666,-6.2,4353.7
2,Jakarta,High End,No,Yes,No,No,Yes,No,Debit,113.29500000000002,Yes,106.816666,-6.2,5393.7
3,Jakarta,High End,No,No,No,No,No,Yes,Debit,110.175,Yes,106.816666,-6.2,2618.2000000000003
14,Jakarta,High End,No,No,No,Yes,Yes,No,Pulsa,116.935,Yes,106.816666,-6.2,7101.900000000001
41,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,147.16,Yes,106.816666,-6.2,4394.0
13,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,117.65,Yes,106.816666,-6.2,7012.2
2,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102.7,Yes,106.816666,-6.2,6810.7
18,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.195,Yes,106.816666,-6.2,6410.3
1,Jakarta,High End,No,No,No,No,No,No,Pulsa,93.14500000000001,Yes,106.816666,-6.2,3090.1
4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455000000000002,Yes,106.816666,-6.2,7779.2
38,Jakarta,High End,No,Yes,Yes,Yes,No,No,Credit,109.525,Yes,106.816666,-6.2,3750.5
12,Jakarta,High End,No,No,No,No,No,Yes,Debit,101.53,Yes,106.816666,-6.2,6163.3
19,Jakarta,High End,No,No,Yes,No,No,Yes,Digital Wallet,116.54500000000002,Yes,106.816666,-6.2,3959.8
10,Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,128.31,Yes,106.816666,-6.2,7229.3
